id,ra,dec,distance,pm_ra,pm_dec,B,B_error,gprime,gprime_error,BP,BP_error,V,V_error,rprime,rprime_error,G,G_error,iprime,iprime_error,RP,RP_error,J,J_error,H,H_error,K,K_error,W1,W1_error,W2,W2_error,W3,W3_error,W4,W4_error
183350882555959296,82.25223644,35.86603174,1.117140897,1.520555872,-4.5825228,12.656,0.01,12.452,0.021,12.46863079,0.0029590009,12.372,0.026,12.373,0.006,12.33861732,0.002776007832,12.435,0.032,12.09864807,0.003915133865,11.75300026,0.01799999923,11.70800018,0.02300000004,11.63700008,0.02199999988,11.58199978,0.02300000004,11.64299965,0.02199999988,11.66600037,0.2890000045,,
183349340667562240,82.28537089,35.86634571,0.986712803,1.666119999,-4.363671716,,,,,17.844244,0.01871850041,,,,,17.12651062,0.002936318118,,,16.33959007,0.009417111495,,,,,,,,,,,,,,
183351574050609536,82.12772387,35.86653004,1.115268231,1.587297924,-4.357809862,14.164,0.008,13.862,0.027,13.83238983,0.002875952754,13.646,0.014,13.501,0.009,13.55965042,0.002783864359,13.412,0.052,13.12046242,0.003857045356,12.49300003,0.02300000004,12.3409996,0.02500000037,12.26399994,0.02500000037,12.14400005,0.02400000021,12.17700005,0.02300000004,,,,
183351024294768384,82.21340711,35.86704545,1.125834522,1.484879961,-4.440241128,11.83,0.011,11.644,0.022,11.65889072,0.002881137087,11.589,0.023,11.607,0.006,11.54933548,0.002786010416,11.69,0.02,11.34291649,0.003808052677,11.07299995,0.02199999988,11.04500008,0.02199999988,10.97500038,0.01899999939,10.95499992,0.02300000004,10.98499966,0.02199999988,11.04199982,0.1539999992,,
183307039533658880,82.56646767,35.86729816,0.6971296163,1.810164945,-4.259045448,,,,,20.45738792,0.07047787533,,,,,19.73431206,0.005623518009,,,18.7670269,0.03872166141,,,,,,,,,,,,,,
183342125122646656,81.87470731,35.86733025,1.055918114,1.599988133,-4.402720471,,,17.435,0.136,17.00500679,0.009328187545,,,16.392,0.05,16.3734684,0.002839498335,16.008,0.187,15.59453487,0.005390907619,14.55200005,0.03099999949,14.05200005,0.05299999937,13.82900047,0.05299999937,13.78899956,0.02800000086,13.88199997,0.04100000113,,,,
183351608405973632,82.09420625,35.86784523,0.8312863929,1.678684455,-4.627739398,,,,,21.04174995,0.1646393801,,,,,19.9979744,0.006728750211,,,18.90377235,0.03120838225,,,,,,,,,,,,,,
183351466671511168,82.15148261,35.86805822,1.130433822,1.767200274,-4.559220252,12.566,0.012,12.317,0.027,12.31265545,0.002871181088,12.193,0.014,12.148,0.004,12.12954426,0.002771283738,12.145,0.027,11.81237411,0.003815622749,11.42700005,0.02199999988,11.31400013,0.02199999988,11.25300026,0.01899999939,11.20499992,0.02300000004,11.22599983,0.02099999972,11.36900043,0.2220000029,,
183351054356391040,82.18700122,35.86812672,1.073858356,1.450821544,-4.384667269,,,,,19.0497036,0.02584550229,,,,,18.08088112,0.003173150867,,,17.17806244,0.01281324225,15.90799999,0.07900000364,15.31599998,0.09399999678,14.97799969,0.09899999946,14.93299961,0.03700000048,15.14099979,0.09700000286,,,,
183349267650001536,82.31488226,35.86814958,0.8844287814,1.438117327,-4.307840081,,,,,18.94313812,0.04820554368,,,,,18.11776161,0.003208161689,,,17.19553185,0.0106944184,15.75300026,0.0680000037,15.27000046,0.09799999744,15.12699986,0.1190000027,14.82999992,0.03700000048,15.12899971,0.09700000286,,,,
